Title,SMILES,Actividad,#amine,#amidine,#acid,#amide,#rotor,#rtvFG,CNS,mol MW,dipole,SASA,FOSA,FISA,PISA,WPSA,volume,donorHB,accptHB,dip^2/V,ACxDN^.5/SA,glob,QPpolrz,QPlogPC16,QPlogPoct,QPlogPw,QPlogPo/w,QPlogS,CIQPlogS,QPlogHERG,QPPCaco,QPlogBB,QPPMDCK,QPlogKp,IP(eV),EA(eV),#metab,QPlogKhsa,HumanOralAbsorption,PercentHumanOralAbsorption,SAfluorine,SAamideO,PSA,#NandO,RuleOfFive,RuleOfThree,#ringatoms,#in34,#in56,#noncon,#nonHatm,Jm,compound code,variant,glide gridfile,glide lignum,glide rotatable bonds,glide ligand efficiency,glide ligand efficiency sa,glide ligand efficiency ln,XP GScore,glide gscore,glide evdw,glide ecoul,glide energy,glide einternal,glide emodel,XP HBond,XP PhobEn,XP PhobEnHB,XP LowMW,XP RotPenal,XP LipophilicEvdW,XP PhobEnPairHB,XP Electro,XP Sitemap,XP Penalties,XP PiStack,XP HBPenal,XP ExposPenal,XP PiCat,XP ClBr,XP Zpotr,glide confnum,glide posenum,glide eff state penalty,XP PoseRank,SIFT Any Contact,SIFT Backbone Interaction,SIFT Sidechain Interaction,SIFT Polar Residues,SIFT Hydrophobic Residues,SIFT Hydrogen Bond Acceptor,SIFT Hydrogen Bond Donor,SIFT Aromatic Residue,SIFT Charged Residue,Prime MMGBSA Input Structure Hash,ExecuteFunction Internal Entry Index,number heavy atoms,model num,Prime Coulomb,Prime Covalent,Prime vdW,Prime Lipo,Prime Solv GB,Prime Energy Force Field,Prime Energy Solvent Model,Prime Bond Covalent,Prime Bond SGB,Prime Angle Covalent,Prime Angle SGB,Prime Torsion Covalent,Prime NB14 LJ,Prime NB14 Lipo,Prime NB14 Elec,Prime NB14 SGB,Prime NBShort LJ,Prime NBShort Lipo,Prime NBShort Elec,Prime NBShort SGB,Prime NBLong LJ,Prime NBLong Lipo,Prime NBLong Elec,Prime NBLong SGB,Prime Self SGB,Prime Hbond,Prime Packing,Prime SelfCont,MMGBSA dG Bind,MMGBSA dG Bind Coulomb,MMGBSA dG Bind Covalent,MMGBSA dG Bind Hbond,MMGBSA dG Bind Lipo,MMGBSA dG Bind Packing,MMGBSA dG Bind SelfCont,MMGBSA dG Bind Solv GB,MMGBSA dG Bind vdW,Lig Strain Energy,Lig Strain Coulomb,Lig Strain Covalent,Lig Strain Hbond,Lig Strain Lipo,Lig Strain Packing,Lig Strain SelfCont,Lig Strain Solv GB,Lig Strain vdW,Ligand Energy,Ligand Coulomb,Ligand Covalent,Ligand Hbond,Ligand Lipo,Ligand Packing,Ligand SelfCont,Ligand Solv GB,Ligand vdW,Complex Energy,Complex Coulomb,Complex Covalent,Complex Hbond,Complex Lipo,Complex Packing,Complex SelfCont,Complex Solv GB,Complex vdW,Receptor Energy,Receptor Coulomb,Receptor Covalent,Receptor Hbond,Receptor Lipo,Receptor Packing,Receptor SelfCont,Receptor Solv GB,Receptor vdW,MMGBSA dG Bind(NS),MMGBSA dG Bind(NS) Coulomb,MMGBSA dG Bind(NS) Covalent,MMGBSA dG Bind(NS) Hbond,MMGBSA dG Bind(NS) Lipo,MMGBSA dG Bind(NS) Packing,MMGBSA dG Bind(NS) SelfCont,MMGBSA dG Bind(NS) Solv GB,MMGBSA dG Bind(NS) vdW,Rec Strain Energy,Rec Strain Coulomb,Rec Strain Covalent,Rec Strain Hbond,Rec Strain Lipo,Rec Strain Packing,Rec Strain SelfCont,Rec Strain Solv GB,Rec Strain vdW,Prime MMGBSA ligand efficiency,Prime MMGBSA ligand efficiency sa,Prime MMGBSA ligand efficiency ln
MWAC-NUL1587,C[NH+](C)CCCN(C(=O)c1ccc2ncsc2c1)c1nc2ccc(Br)cc2s1,0,1,0,0,0,6,0,1,475.42,3.953,717.366,225.998,70.957,263.639,156.772,1288.985,0,8,0.0121245,0,0.7984658,44.096,13.704,19.489,10.333,3.697,-4.11,-5.489,-6.776,524.7,0.243,1969.167,-3.385,9.123,1.466,3,-0.035,3,100,0,0,58.016,5,0,0,18,0,18,0,28,0.015221804657419,MWAC-NUL1587,MWAC-NUL1587-1,glide-grid_repr,19,7,-0.050410636435263,-0.153076382494524,-0.325815140276069,-1.42979782018735,-1.42979782018735,-45.1296348571777,-5.41128396987915,-50.5409188270569,6.81268425054243,-67.7323455810547,-0.565047626782003,0,0,0,0.229396383064333,-3.68830027872874,0,-0.405846297740936,0,3,0,0,0,0,0,0,1,15,0.0183,2,13,3,13,7,6,0,1,1,3,700aa28161d075df772af2e8fc62011c2a3b1991df551c6df657b4be,165,28,0,-18276.5006937474,8078.56666408494,-1075.76319432013,-1334.28959434984,-3444.58351485625,S-OPLS,VSGB2.1,1599.58041553561,43017.1869163636,4142.45958358199,-17903.9415312611,2336.52666496735,3292.50651300424,0,16175.432881984,-13907.499378224,-4105.46409650227,-1334.28959434984,-35173.2532779049,16664.6100972681,-262.805610822097,0,721.319702173515,-641.064760932619,-30673.8748580701,-321.852094520955,-46.0561397696841,-74.7867796622824,-42.3297825712543,20.6239145971012,16.7538003230602,-1.05006375898364,-11.8220867328303,-2.74484602087127,-0.186639670310655,-4.21036749202085,-59.6934938163758,14.2248839740969,4.42834148849846,16.3070144771852,0,0.327280095694036,0,0,-3.47541547009538,-3.36233661718538,23.4055014475948,-10.183011128768,29.0434805971548,0,-3.9196560739622,0,0,-15.4621259126803,23.9268139658505,-16495.2653471416,-18276.5006937474,8078.56666408494,-321.852094520955,-1334.28959434984,-46.0561397696841,-74.7867796622824,-3444.58351485625,-1075.76319432013,-16476.3410660179,-18286.9415972157,8032.76938316473,-320.802030761971,-1318.54785154305,-43.3112937488128,-74.6001399919717,-3424.91102145155,-1039.9965144696,-66.1397475196063,7.76364694843141,-0.275278044416154,-1.09607051009323,-12.9159939867395,-2.66422780950751,0,0.110601646573741,-57.0624257638597,9.58508097425511,8.43192616017041,0.722063890290883,0.046006751109587,0.766627158215215,-0.080618211363763,-0.186639670310655,-0.845553668499178,0.731268564669108,-1.51177794897337,-2.26766692346005,-9.77095667386728
MWAC-NUL110,O=C1CCCN1CCCN(C(=O)c1ccc2ncsc2c1)c1nc2ccccc2s1,0,0,0,0,1,6,0,-1,436.546,9.219,708.307,214.013,105.285,313.667,75.343,1303.145,0,9,0.0652144,0,0.8145891,45.141,13.818,21.045,14.226,2.714,-3.212,-4.713,-4.654,550.719,-0.671,1271.621,-1.779,9.266,1.315,3,-0.583,3,91.896,0,32.23,82.508,6,0,0,23,0,23,3,30,4.45728912496099,MWAC-NUL110,MWAC-NUL110-1,glide-grid_repr,18,7,-0.156499628916822,-0.486280733588754,-1.06675262669805,-4.69498886750467,-4.69498886750467,-46.6562805175781,-6.76992559432983,-53.426206111908,4.36083698272705,-72.7499891101662,-0.555761884132318,-0.225,0,-0.044827333333333,0.268963363583826,-3.46813411124756,0,-0.507744419574737,-0.162484482800545,0,0,0,0,0,0,0,1,10,0,2,18,8,14,10,3,0,0,1,7,c14ce20812b3c900ab2c384f8f489cf6efe2cdedf7a3b1368f37723c,41,30,0,-18341.9990460207,8062.43959588351,-1071.53847684334,-1334.39706747354,-3400.96690939795,S-OPLS,VSGB2.1,1600.58424093238,43070.26201133,4141.20182017968,-17945.2817611906,2320.65353477145,3293.41434354818,0,16155.4657828987,-13879.3467567531,-4102.28584950218,-1334.39706747354,-35165.6706013131,16649.9972954477,-262.666970889339,0,668.205772393644,-588.793644156784,-30707.8040540752,-322.856538891873,-47.1377551894122,-70.1643588232567,-50.3617457857508,-27.551345306907,9.48095971881048,-2.05450812990176,-12.7620494551877,-3.82646144059943,4.43578116871504,37.1390768590127,-55.2231991996694,4.42706343174481,-1.21545863070208,5.54128768849945,0,0.035103257161262,0,0,0.873495172673785,-0.807364055887586,0.08225504712189,-27.5061034980614,20.1892529999711,0,-3.08716647530019,0,0,-13.1949648054163,23.6812368259288,-16526.6205567565,-18341.9990460207,8062.43959588351,-322.856538891873,-1334.39706747354,-47.1377551894122,-70.1643588232567,-3400.96690939795,-1071.53847684334,-16476.3410660179,-18286.9415972157,8032.76938316473,-320.802030761971,-1318.54785154305,-43.3112937488128,-74.6001399919717,-3424.91102145155,-1039.9965144696,-64.3806164704001,-23.4434820619754,0,-1.60243899102147,-13.1781963912015,-3.86998983864112,0,33.3730209318396,-55.6595301193879,9.59180725290207,-2.89240461422742,3.93967203031116,-0.45206913888029,0.38104367885262,0.043528398041687,4.43578116871504,2.8925607544993,1.24369497560633,-1.67872485952503,-2.51808728928754,-11.4427373776932
MWAC-NEG110,C[NH+](C)CCCN(C(=O)c1ccc2[nH]cnc2c1)c1nc2ccccc2s1,0,1,0,0,0,6,0,1,379.479,6.015,681.629,225.528,101.596,322.364,32.142,1213.653,1,8,0.0298134,0.0117366,0.8072598,41.642,12.951,19.969,12.276,2.808,-3.661,-3.763,-6.914,268.759,-0.36,198.386,-3.743,8.837,1.063,2,0.071,3,86.866,0,0,73.117,6,0,0,18,0,18,0,27,0.014984796990851,MWAC-NEG110,MWAC-NEG110-2,glide-grid_repr,21,7,-0.170798484875094,-0.512395454062358,-1.07349492903739,-5.13245909162754,-5.13245909162754,-38.5429801940918,-9.90560340881348,-48.4485836029053,1.62986505031586,-67.4726585967796,-1.05,0,0,-0.231708066666666,0.344602096721475,-3.11488783585717,0,-0.742920255661011,-0.337545030164161,0,0,0,0,0,0,0,1,30,0.5209,1,15,5,12,9,2,2,1,1,6,b99234ec273d49c9786fbca06dfc04543c649bb45e5f7641dcbae95e,46,27,0,-18254.6894889233,8086.58404607668,-1061.38006914079,-1329.57904563932,-3451.29172696027,S-OPLS,VSGB2.1,1600.24857885357,43074.451348444,4145.64016223431,-17911.2542456657,2340.6953049888,3294.84206273547,0,16212.291960561,-13924.6132310001,-4093.92946225922,-1329.57904563932,-35166.9855991518,16658.5937886548,-262.292669617032,0,700.004149667489,-626.152757161441,-30722.3166302318,-322.183041679289,-47.0602698192786,-74.3188386455324,-40.9043763658847,13.9660454695222,9.53382796042661,-1.38101091731772,-8.58108539118325,-3.74897607046579,0.281301346439349,-4.43808625816382,-46.5363925051186,4.54979473789638,-0.540000678151944,6.2226397462068,0,-0.022691257160683,0,0,0.171053960181084,-1.28120703317884,63.3270076527352,18.2860628229195,44.2808349515256,0,-2.45010870509038,0,0,-21.9426192505523,25.1528378339327,-16453.918434731,-18254.6894889233,8086.58404607668,-322.183041679289,-1329.57904563932,-47.0602698192786,-74.3188386455324,-3451.29172696027,-1061.38006914079,-16476.3410660179,-18286.9415972157,8032.76938316473,-320.802030761971,-1318.54785154305,-43.3112937488128,-74.6001399919717,-3424.91102145155,-1039.9965144696,-51.3370067464894,9.61284048612288,-0.273968508444341,-1.44631106683454,-9.25959298072485,-3.66646047282137,0,0.311249717552982,-46.6147639213473,5.88283564271114,4.8932056615522,3.58515672266367,0.065300149516816,0.701198846702255,-0.082515597644424,0.281301346439349,-4.92038993589767,1.35957844940754,-1.51497690244017,-2.27246535366026,-9.52186445662936
MWAC-0002509,CCNC(=O)[C@H]1CN(C(=O)c2ccc(Nc3ccc(C(C)(C)C)cc3)c3ccccc23)C[C@@H]1c1ccccc1,1,0,0,0,1,6,0,0,519.685,8.11,943.868,397.821,70.14,475.907,0,1730.906,2,6,0.0379981,0.0089899,0.7386456,63.809,19.097,27.965,14.936,6.911,-9.313,-8.033,-6.656,1400.464,-0.655,1126.849,-0.56,7.808,0.842,5,1.482,1,100,0,23.177,71.845,5,2,1,27,0,27,4,39,6.96131743604E-05,MWAC-0002509,MWAC-0002509-3,glide-grid_repr,12,9,-0.095384642685229,-0.323469491366948,-0.7976738267867,-3.72000106472392,-3.72000106472392,-49.4861183166504,-0.365984320640564,-49.852102637291,5.5668920213371,-78.3871231079102,0,-0.25,0,0,0.228238698465975,-5.67079093914185,0,-0.027448824048042,0,6,0,0,0,0,0,0,1,3,0,1,19,7,17,11,5,0,0,1,8,df0f20ca2c400c30a3353254608018ce57ee553d70dcbf0781e4add3,113,39,0,-18393.1280172874,8071.96656772746,-1061.50461332349,-1352.36127483002,-3391.82372637494,S-OPLS,VSGB2.1,1603.39142355455,43079.3684763244,4152.98626812447,-17976.8045975821,2315.58887604844,3313.89337810761,0,16089.8177746805,-13804.6832490512,-4112.53302746799,-1352.36127483002,-35151.4802070596,16619.9432540243,-262.864963963111,0,668.534415091772,-594.753032036333,-30714.894578054,-321.437177349609,-44.1646961375677,-74.7285073490509,-66.3958202150716,-27.2719770232216,8.23649659604143,-0.635146587637905,-25.0843449040069,-0.853402388754851,-0.128367357079185,42.6840388324363,-63.3431173828187,4.72973274178352,-0.154008256009689,4.18548239581733,0,0.44033077804121,0,0,-0.508189462374446,0.766117286309097,-24.4445586916086,-78.9144430484372,30.960687966689,0,-8.72907838295886,0,0,-9.59674375582603,41.8350185289245,-16567.1814449246,-18393.1280172874,8071.96656772746,-321.437177349609,-1352.36127483002,-44.1646961375677,-74.7285073490509,-3391.82372637494,-1061.50461332349,-16476.3410660179,-18286.9415972157,8032.76938316473,-320.802030761971,-1318.54785154305,-43.3112937488128,-74.6001399919717,-3424.91102145155,-1039.9965144696,-79.094466612627,-18.7212113038258,0.001289580789489,-0.655416761554818,-26.1528099145221,-1.17216284017564,0,37.7889067577048,-70.1830621310364,7.96891365577176,-8.39675746338617,4.04972461943453,0.020270173916913,0.62813423247394,0.318760451420793,-0.128367357079185,5.40332153710597,6.07382746190865,-1.70245692859158,-2.55368539288737,-14.2371486115498
MWAC-0002431,COc1cc2ncnc(N3CCC[C@H](NC(=O)c4ccc5c(c4)OCCO5)C3)c2cc1OC,1,0,0,0,0,4,0,-1,450.493,3.299,749.366,449.136,73.461,226.769,0,1359.145,1,8,0.0080063,0.0106757,0.79186,47.836,13.264,21.429,12.027,4.197,-6.243,-6.264,-5.981,1991.924,-0.459,1041.906,-1.69,9.059,1.264,3,0.532,1,100,0,0,94.259,9,0,1,26,0,26,7,33,0.005247623350467,MWAC-0002431,MWAC-0002431-2,glide-grid_repr,9,6,-0.121061848779801,-0.388310035561398,-0.888476435349414,-4.00284100973342,-4.00284100973342,-45.2720184326172,-5.08642292022705,-50.3584413528442,0.833522439002991,-74.7960225785351,0,0,0,0,0.169363534056261,-3.79072282477265,0,-0.381481719017029,0,0,0,0,0,0,0,0,1,1,0.0078,2,15,8,11,5,5,0,0,1,3,e53e70853d5e8c6f8bb3983db1bde8fd6ed8caafc03b79da4c1b3a74,95,33,0,-18330.1237233495,8071.20719072225,-1056.78496270029,-1341.61122976605,-3398.27936622107,S-OPLS,VSGB2.1,1604.02953349179,43057.2123880371,4150.62296049462,-17916.2584335499,2316.55469673584,3316.3649658967,0,16237.503472969,-13922.7553071399,-4110.57970363598,-1341.61122976605,-35255.8200732799,16706.3573572374,-262.570224961006,0,688.192876961376,-612.740869146089,-30710.0945016596,-322.470911791827,-46.4875128394188,-74.6996760697711,-50.6563647465737,-19.9225406354308,12.2487836645505,-1.66888102985604,-16.0752801621388,-3.17621909060596,-0.099536077799385,35.9563208025847,-57.9190122178693,13.4839911529402,0.114908114122791,8.7845601355092,0,2.06032838208341,0,0,-1.02186584002663,3.54606036125148,27.7472387488237,-23.2595854983608,26.1890238929699,0,-6.98809806086247,0,0,-9.32466557210617,41.1305639871832,-16499.2501920157,-18330.1237233495,8071.20719072225,-322.470911791827,-1341.61122976605,-46.4875128394188,-74.6996760697711,-3398.27936622107,-1056.78496270029,-16476.3410660179,-18286.9415972157,8032.76938316473,-320.802030761971,-1318.54785154305,-43.3112937488128,-74.6001399919717,-3424.91102145155,-1039.9965144696,-70.168131573093,-21.7143985069888,0,-1.42723291184905,-18.8474419878357,-3.30993171314844,0,32.7981356781434,-57.6672621314299,6.02777567357771,1.67694975743507,3.46422352904119,-0.241648118006992,0.711833443613386,0.133712622542483,-0.099536077799385,4.18005096446768,-3.79781044769084,-1.53504135595678,-2.30256203393517,-11.2657132350185
MWAC-0002192,[NH3+][C@H]1CCC[C@@H](N(C(=O)c2ccc3ncsc3c2)c2nc3ccccc3s2)C1,1,1,0,0,0,4,0,1,408.535,6.437,671.525,165.255,114.266,318.998,73.005,1214.494,2,7,0.0341137,0.0147418,0.8197853,42.928,13.527,21.772,13.25,3.198,-4.395,-4.686,-6.696,203.806,-0.233,246.319,-4.18,9.26,1.301,3,0.371,3,87,0,0,76.37,5,0,0,24,0,24,6,28,0.001085599277431,MWAC-0002192,MWAC-0002192-3,glide-grid_repr,17,4,-0.177687028295519,-0.539562469968222,-1.14843073095673,-4.97783679227454,-4.97783679227454,-46.0388145446777,-4.93330812454224,-50.97212266922,3.86530995368958,-73.7447962281528,-0.477203032508473,0,0,-0.134834533333333,0.201259440047659,-4.16868803806807,0,-0.369998109340668,-0.028372519071663,0,0,0,0,0,0,0,1,1,0.0026,1,15,7,12,8,4,2,0,0,6,e9c4edbb62a010dd87737685649ba161b110b6b82ab56d899b35d83d,27,28,0,-18261.3714836134,8083.61189398397,-1064.05203973871,-1336.08954055294,-3462.44706991722,S-OPLS,VSGB2.1,1600.66296894167,43074.879221326,4142.79398482107,-17927.4381913759,2340.15494022122,3298.5553823636,0,16134.6067651316,-13883.7499558069,-4100.28618434152,-1336.08954055294,-35054.8174986046,16579.4095751352,-262.321237760789,0,658.839249859662,-581.745455635661,-30723.80226356,-321.545892601255,-47.31361858462,-74.6667356299567,-40.7734769802883,38.271514063319,2.29115350003303,-0.743861839284364,-13.7624319357301,-4.00232483580723,-0.06659563798496,-15.6645258579674,-47.0964044368459,4.00843269900304,-1.27516741446116,2.37259604207885,0,0.24717450593063,0,0,1.06690095702297,1.59692860843174,33.2400563440673,-12.7014004610059,48.5513573192043,0,-3.77925707416054,0,0,-21.8715226077061,23.0408791677356,-16483.8744866541,-18261.3714836134,8083.61189398397,-321.545892601255,-1336.08954055294,-47.31361858462,-74.6667356299567,-3462.44706991722,-1064.05203973871,-16476.3410660179,-18286.9415972157,8032.76938316473,-320.802030761971,-1318.54785154305,-43.3112937488128,-74.6001399919717,-3424.91102145155,-1039.9965144696,-57.8996500815265,33.9793823513428,-9.095E-13,-1.25839018795483,-13.6562888313917,-3.85872675410683,0,-19.1615854364404,-53.9440412229796,13.1177404022346,5.56729912643641,-0.081442542044897,0.514528348670467,-0.353317610268959,-0.143598081700404,-0.06659563798496,2.43015862145012,5.25070817770188,-1.45619560643887,-2.1842934096583,-9.41171564835458
MWAC-0001622,COc1ccc(-c2ccnc(SCC(=O)Nc3sc4c(c3C(N)=O)CCC4)n2)cc1,1,0,0,0,0,7,0,-2,440.534,5.972,742.56,268.318,159.942,246.738,67.561,1312.194,2,6.75,0.0271764,0.0128555,0.7806069,44.222,14.319,21.835,12.33,3.979,-6.391,-6.422,-6.259,301.417,-1.443,317.315,-2.926,8.651,0.946,7,0.512,1,94.615,0,0,115.276,7,0,2,20,0,20,3,30,0.000212259800845,MWAC-0001622,MWAC-0001622-1,glide-grid_repr,13,8,-0.171115581474662,-0.531695896430466,-1.16637973693903,-5.13856744423987,-5.13856744423987,-50.7739601135254,-5.664963722229,-56.4389238357544,1.99796152114868,-78.5370760975925,-1.03351058060845,0,0,-0.031531666666666,0.26456140439422,-4.16984325522304,0,-0.424872279167175,-0.743371066968758,1,0,0,0,0,0,0,1,1,0.0051,2,14,8,12,7,5,1,1,1,3,159b66b25a11a0b479e449d34863db64c4c7a37d572a7d1432dae0ea,22,30,0,-18389.3955238366,8073.28745028353,-1079.08159763108,-1340.88051001669,-3402.81469791902,S-OPLS,VSGB2.1,1599.46313857232,43011.378604908,4148.9809409197,-17922.917297328,2324.84337079151,3293.54265342292,0,16086.2121487096,-13868.144723758,-4110.53785599258,-1340.88051001669,-35110.1474120275,16616.0677738996,-262.086395061418,0,634.539739481271,-559.823474700816,-30679.3755809398,-322.867620611262,-46.7970733237532,-74.6499704229515,-59.9954419972673,-21.7994818633997,16.0801963751292,-2.0655898492912,-18.6742188996043,-3.48577957494035,-0.049830430979753,31.4074596194796,-61.4081973736347,14.9286441406353,1.32238841391172,14.376436843193,0,0.74113345803507,0,0,-1.39478414494792,-0.116530429556587,-46.8630354626214,-80.6544447574614,24.4378707436684,0,-3.65843957403574,0,0,-9.31113608695011,22.3231142121575,-16583.1995434778,-18389.3955238366,8073.28745028353,-322.867620611262,-1340.88051001669,-46.7970733237532,-74.6499704229515,-3402.81469791902,-1079.08159763108,-16476.3410660179,-18286.9415972157,8032.76938316473,-320.802030761971,-1318.54785154305,-43.3112937488128,-74.6001399919717,-3424.91102145155,-1039.9965144696,-90.2784664748797,-30.9521047535454,9.095E-13,-3.21782936344857,-19.4623569127818,-3.38621377434781,0,29.5722571035349,-62.8322187742767,15.3543803369757,7.83023447623418,1.70375953193525,1.15223951415737,0.047004555142394,-0.099565800592544,-0.049830430979753,3.22998666089234,1.54055183019841,-1.99984806657558,-2.99977209986337,-13.6316181244772
MWAC-0001587,C[NH+](C)CCCN(C(=O)c1ccc2ncsc2c1)c1nc2ccc(Cl)cc2s1,1,1,0,0,0,6,0,1,430.969,3.561,712.19,225.892,70.948,264.312,151.038,1279.971,0,8,0.0099086,0,0.8005147,43.742,13.578,19.313,10.323,3.617,-3.986,-4.545,-6.747,524.81,0.233,1832.202,-3.383,9.117,1.434,3,-0.061,3,96.809,0,0,58.017,5,0,0,18,0,18,0,28,0.018426985970663,MWAC-0001587,MWAC-0001587-1,glide-grid_repr,14,7,-0.047148289402546,-0.143169975483548,-0.304729866785048,-1.33845210327127,-1.33845210327127,-45.5628700256348,-3.88841247558594,-49.4512825012207,5.59303140640259,-61.0302868855436,0,0,0,-0.060054333333333,0.274141560810584,-3.9111951885011,0,-0.291630935668945,-0.349713206578478,3,0,0,0,0,0,0,1,6,0.0183,2,15,9,12,8,4,0,0,1,6,292914d1074157c35cafcada8553af40757cb978d31e30573c2950a8,171,28,0,-18267.0608365813,8070.44010148885,-1072.397989642,-1335.64989471706,-3444.14290143207,S-OPLS,VSGB2.1,1599.52971578457,43040.5885316206,4141.49528684637,-17898.056340742,2329.41509885791,3294.15229852809,0,16182.4762854174,-13921.885413231,-4103.64642616932,-1335.64989471706,-35125.1379007498,16634.5173716878,-262.90386200077,0,675.600778751149,-599.326280367051,-30699.9807704004,-320.391189986939,-44.9783219973545,-74.6611839880023,-40.8306103615541,23.9634098684728,8.65602570836745,0.410840775032057,-13.939867259988,-1.66702824854166,-0.061043996030634,-0.629250306664744,-57.5636969021814,7.90303156666383,-0.017573790191088,12.4811482060892,0,-0.830839388215461,0,0,0.308320014185128,-4.038023475204,28.3294595235711,-4.08264923408937,29.0146926157521,0,-3.16217591402082,0,0,-18.602629673853,25.1622217297822,-16488.8422168559,-18267.0608365813,8070.44010148885,-320.391189986939,-1335.64989471706,-44.9783219973545,-74.6611839880023,-3444.14290143207,-1072.397989642,-16476.3410660179,-18286.9415972157,8032.76938316473,-320.802030761971,-1318.54785154305,-43.3112937488128,-74.6001399919717,-3424.91102145155,-1039.9965144696,-59.7114285738899,18.9866487165564,-0.277904196714189,-0.398239538070357,-12.921789342585,-1.89003784715727,0,-6.90581683776736,-56.3042895281594,10.9777866456716,4.99433494210825,-3.54721830100789,0.809080313102413,-0.187238529187425,0.223009598615612,-0.061043996030634,5.96824651691759,2.77861610118202,-1.45823608434122,-2.18735412651183,-9.42490371025971
